parent_global_id,date,year,monitor_names,transect_name_number,vernal_pool_axis,project_site,total_transect_length,transect_distance_of_quadrat,side_of_transect_left_or_right,vernal_pool_zone,quadrat_notes_optional,percent_cover,psoc,cover_category,habitat
46f7763d-969d-448a-b60b-3b0f1f9ec0ec,2025-08-19,2025,"Amber Nguyen, KaitlynPorterfirld, Madi Jochum, Wayne Chapman",VP-016,major,north_parcel,26,8,Left,transition,NA,3,Polypogon_monspeliensis,NON-NATIVE COVER,Vernal Pool
71492462-24c6-49d6-9d20-ff85e5397b2b,2025-08-19,2025,"Amber Nguyen, KaitlynPorterfirld, Madi Jochum, Wayne Chapman",VP-016,major,north_parcel,26,2,Right,bottom,NA,3,Polypogon_monspeliensis,NON-NATIVE COVER,Vernal Pool
7cf84a85-d4ef-43bf-9398-ee1300274768,2025-08-19,2025,"Amber Nguyen, KaitlynPorterfirld, Madi Jochum, Wayne Chapman",VP-016,major,north_parcel,26,2,Left,bottom,NA,2,Polypogon_monspeliensis,NON-NATIVE COVER,Vernal Pool
cc233eba-2e56-4c7e-a51c-930e11519111,2025-08-19,2025,"Amber Nguyen, KaitlynPorterfirld, Madi Jochum, Wayne Chapman",VP-016,major,north_parcel,26,2,Right,bottom,NA,0,NA,NON-NATIVE COVER,Vernal Pool
9e2f7075-aaa5-4e03-8819-5b67bf322cf0,2025-08-19,2025,"Amber Nguyen, KaitlynPorterfirld, Madi Jochum, Wayne Chapman",VP-016,major,north_parcel,26,2,Left,bottom,NA,0,NA,NON-NATIVE COVER,Vernal Pool
f96c04ea-0afe-4e59-9ac9-a0261c4f886a,2025-08-19,2025,"Amber Nguyen, KaitlynPorterfirld, Madi Jochum, Wayne Chapman",VP-016,major,north_parcel,26,2,Right,bottom,NA,0,NA,NON-NATIVE COVER,Vernal Pool
ec4bec09-ffcd-4686-9bc5-1e85795999b6,2025-08-19,2025,"Amber Nguyen, KaitlynPorterfirld, Madi Jochum, Wayne Chapman",VP-016,major,north_parcel,26,20,Left,bottom,NA,0,NA,NON-NATIVE COVER,Vernal Pool
b9c6cc0b-c132-4cdf-b926-3ac03a9faadf,2025-08-19,2025,"Amber Nguyen, KaitlynPorterfirld, Madi Jochum, Wayne Chapman",VP-016,major,north_parcel,26,22,Right,bottom,NA,0,NA,NON-NATIVE COVER,Vernal Pool
c4b1832a-eec0-490f-9a09-e072c664646b,2025-08-19,2025,"Amber Nguyen, KaitlynPorterfirld, Madi Jochum, Wayne Chapman",VP-016,major,north_parcel,26,24,Left,transition,NA,5,Helminthotheca_echioides,NON-NATIVE COVER,Vernal Pool
c4b1832a-eec0-490f-9a09-e072c664646b,2025-08-19,2025,"Amber Nguyen, KaitlynPorterfirld, Madi Jochum, Wayne Chapman",VP-016,major,north_parcel,26,24,Left,transition,NA,5,Geranium_dissectum,NON-NATIVE COVER,Vernal Pool
ee0aaef1-7e33-4838-a971-d76fb148bd0f,2025-08-19,2025,"Amber Nguyen, KaitlynPorterfirld, Madi Jochum, Wayne Chapman",VP-016,major,north_parcel,26,26,Right,edge,NA,3,Helminthotheca_echioides,NON-NATIVE COVER,Vernal Pool
ee0aaef1-7e33-4838-a971-d76fb148bd0f,2025-08-19,2025,"Amber Nguyen, KaitlynPorterfirld, Madi Jochum, Wayne Chapman",VP-016,major,north_parcel,26,26,Right,edge,NA,7,Geranium_dissectum,NON-NATIVE COVER,Vernal Pool
ee0aaef1-7e33-4838-a971-d76fb148bd0f,2025-08-19,2025,"Amber Nguyen, KaitlynPorterfirld, Madi Jochum, Wayne Chapman",VP-016,major,north_parcel,26,26,Right,edge,NA,1,Bromus_diandrus,NON-NATIVE COVER,Vernal Pool
ee0aaef1-7e33-4838-a971-d76fb148bd0f,2025-08-19,2025,"Amber Nguyen, KaitlynPorterfirld, Madi Jochum, Wayne Chapman",VP-016,major,north_parcel,26,26,Right,edge,NA,3,Bromus_hordeaceus,NON-NATIVE COVER,Vernal Pool
ee0aaef1-7e33-4838-a971-d76fb148bd0f,2025-08-19,2025,"Amber Nguyen, KaitlynPorterfirld, Madi Jochum, Wayne Chapman",VP-016,major,north_parcel,26,26,Right,edge,NA,1,Festuca_perennis,NON-NATIVE COVER,Vernal Pool
ee0aaef1-7e33-4838-a971-d76fb148bd0f,2025-08-19,2025,"Amber Nguyen, KaitlynPorterfirld, Madi Jochum, Wayne Chapman",VP-016,major,north_parcel,26,26,Right,edge,NA,1,Convolvulus_arvensis,NON-NATIVE COVER,Vernal Pool
c7b37ac0-30fe-47b8-8f06-93e7079b542c,2025-08-20,2025,"Camryn Takahashi, Madi Jochum",VP-14,major,north_parcel,28,0,Left,edge,NA,3,Polypogon_monspeliensis,NON-NATIVE COVER,Vernal Pool
c7b37ac0-30fe-47b8-8f06-93e7079b542c,2025-08-20,2025,"Camryn Takahashi, Madi Jochum",VP-14,major,north_parcel,28,0,Left,edge,NA,1,Centaurium_tenuiflorum,NON-NATIVE COVER,Vernal Pool
c7b37ac0-30fe-47b8-8f06-93e7079b542c,2025-08-20,2025,"Camryn Takahashi, Madi Jochum",VP-14,major,north_parcel,28,0,Left,edge,NA,2,Vicia_sativa,NON-NATIVE COVER,Vernal Pool
abccc580-70f2-49c7-b14f-b2687d3d345a,2025-08-20,2025,"Camryn Takahashi, Madi Jochum",VP-14,major,north_parcel,28,2,Right,transition,NA,1,Lythrum_hyssopifolia,NON-NATIVE COVER,Vernal Pool
b0df5f0d-7412-4800-ba08-0ac6f42bdc2e,2025-08-20,2025,"Camryn Takahashi, Madi Jochum",VP-14,major,north_parcel,28,4,Left,transition,NA,0,NA,NON-NATIVE COVER,Vernal Pool
086ca404-e50d-47a3-b26f-336a974f2e89,2025-08-20,2025,"Camryn Takahashi, Madi Jochum",VP-14,major,north_parcel,28,6,Right,bottom,NA,0,NA,NON-NATIVE COVER,Vernal Pool
35580e81-7360-43f0-9611-acdb3318f591,2025-08-20,2025,"Camryn Takahashi, Madi Jochum",VP-14,major,north_parcel,28,8,Left,bottom,NA,0,NA,NON-NATIVE COVER,Vernal Pool
cad0ced1-e979-4166-a162-01f46a9522ff,2025-08-20,2025,"Camryn Takahashi, Madi Jochum",VP-14,major,north_parcel,28,10,Right,bottom,NA,0,NA,NON-NATIVE COVER,Vernal Pool
a39a6f58-7188-462d-a5a3-54757c159c7c,2025-08-20,2025,"Camryn Takahashi, Madi Jochum",VP-14,major,north_parcel,28,12,Left,bottom,NA,0,NA,NON-NATIVE COVER,Vernal Pool
f00290ee-d71d-4244-b53f-91ae2b7e417a,2025-08-25,2025,"Camryn, Eli, Ryan",VP-14,major,north_parcel,28,14,Right,bottom,NA,0,NA,NON-NATIVE COVER,Vernal Pool
f27f3796-bddc-41dc-81ad-f7f760c5d73f,2025-08-25,2025,"Camryn, Eli, Ryan",VP-14,major,north_parcel,28,16,Left,bottom,NA,0,NA,NON-NATIVE COVER,Vernal Pool
8607cecc-8618-487b-b04f-f34f6181d4bb,2025-08-25,2025,"Camryn, Eli, Ryan",VP-14,major,north_parcel,28,18,Right,bottom,NA,0,NA,NON-NATIVE COVER,Vernal Pool
1b330dbb-3ecd-4ee2-8a90-031463ecceb5,2025-08-25,2025,"Camryn, Eli, Ryan",VP-14,major,north_parcel,28,20,Left,bottom,NA,2,Euphorbia_serpens,NON-NATIVE COVER,Vernal Pool
4f3757ce-9d1a-4952-a57d-cded754af79e,2025-08-25,2025,"Camryn, Eli, Ryan",VP-14,major,north_parcel,28,22,Right,bottom,NA,1,Euphorbia_serpens,NON-NATIVE COVER,Vernal Pool
40c7645e-05d0-42cb-83fc-a8982c27834b,2025-08-25,2025,"Camryn, Ryan",VP-14,major,north_parcel,28,24,Left,bottom,NA,0,NA,NON-NATIVE COVER,Vernal Pool
682d88a2-0895-45ba-8536-b65c8406e307,2025-08-25,2025,"Camryn, Ryan",VP-14,major,north_parcel,28,26,Right,transition,NA,0,NA,NON-NATIVE COVER,Vernal Pool
eeaba36e-5b70-46c9-ab0c-14c5599babac,2025-08-25,2025,"Camryn, Ryan",VP-14,major,north_parcel,28,28,Left,edge,NA,2,Polypogon_monspeliensis,NON-NATIVE COVER,Vernal Pool
eeaba36e-5b70-46c9-ab0c-14c5599babac,2025-08-25,2025,"Camryn, Ryan",VP-14,major,north_parcel,28,28,Left,edge,NA,2,Bromus_hordeaceus,NON-NATIVE COVER,Vernal Pool
eeaba36e-5b70-46c9-ab0c-14c5599babac,2025-08-25,2025,"Camryn, Ryan",VP-14,major,north_parcel,28,28,Left,edge,NA,1,Centaurium_tenuiflorum,NON-NATIVE COVER,Vernal Pool
eeaba36e-5b70-46c9-ab0c-14c5599babac,2025-08-25,2025,"Camryn, Ryan",VP-14,major,north_parcel,28,28,Left,edge,NA,1,Helminthotheca_echioides,NON-NATIVE COVER,Vernal Pool
9f45e7f4-aed4-45eb-99e3-63bac7b325b2,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,0,Left,edge,NA,2,Stipa_miliacea,NON-NATIVE COVER,Vernal Pool
9f45e7f4-aed4-45eb-99e3-63bac7b325b2,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,0,Left,edge,NA,7,Ipomoea indica,NON-NATIVE COVER,Vernal Pool
9f45e7f4-aed4-45eb-99e3-63bac7b325b2,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,0,Left,edge,NA,28,Bromus_diandrus,NON-NATIVE COVER,Vernal Pool
9f45e7f4-aed4-45eb-99e3-63bac7b325b2,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,0,Left,edge,NA,1,Vicia_villosa,NON-NATIVE COVER,Vernal Pool
9f45e7f4-aed4-45eb-99e3-63bac7b325b2,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,0,Left,edge,NA,1,Festuca_perennis,NON-NATIVE COVER,Vernal Pool
255a72ff-e063-4a78-8e8d-cf70c4a974d9,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,2,Right,edge,NA,40,Festuca_perennis,NON-NATIVE COVER,Vernal Pool
255a72ff-e063-4a78-8e8d-cf70c4a974d9,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,2,Right,edge,NA,15,Bromus_hordeaceus,NON-NATIVE COVER,Vernal Pool
255a72ff-e063-4a78-8e8d-cf70c4a974d9,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,2,Right,edge,NA,2,Polypogon_monspeliensis,NON-NATIVE COVER,Vernal Pool
255a72ff-e063-4a78-8e8d-cf70c4a974d9,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,2,Right,edge,NA,1,Bromus_diandrus,NON-NATIVE COVER,Vernal Pool
255a72ff-e063-4a78-8e8d-cf70c4a974d9,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,2,Right,edge,NA,1,Sonchus_oleraceus,NON-NATIVE COVER,Vernal Pool
255a72ff-e063-4a78-8e8d-cf70c4a974d9,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,2,Right,edge,NA,4,Ipomoea indica,NON-NATIVE COVER,Vernal Pool
c5bdfda8-7ec7-4bb8-9005-64d22e0e5d44,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,4,Left,edge,NA,2,Medicago_polymorpha,NON-NATIVE COVER,Vernal Pool
c5bdfda8-7ec7-4bb8-9005-64d22e0e5d44,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,4,Left,edge,NA,65,Festuca_perennis,NON-NATIVE COVER,Vernal Pool
c5bdfda8-7ec7-4bb8-9005-64d22e0e5d44,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,4,Left,edge,NA,3,Bromus_hordeaceus,NON-NATIVE COVER,Vernal Pool
de9bb87a-0111-428a-b2fb-b4254eade7aa,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,6,Right,transition,NA,1,Polypogon_monspeliensis,NON-NATIVE COVER,Vernal Pool
de9bb87a-0111-428a-b2fb-b4254eade7aa,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,6,Right,transition,NA,12,Festuca_perennis,NON-NATIVE COVER,Vernal Pool
469eb66e-4dec-4c99-aed4-44f6e7bb96aa,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,8,Left,transition,NA,1,Polypogon_monspeliensis,NON-NATIVE COVER,Vernal Pool
469eb66e-4dec-4c99-aed4-44f6e7bb96aa,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,8,Left,transition,NA,2,Festuca_perennis,NON-NATIVE COVER,Vernal Pool
469eb66e-4dec-4c99-aed4-44f6e7bb96aa,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,8,Left,transition,NA,2,Ipomoea indica,NON-NATIVE COVER,Vernal Pool
3dafe2fa-2bc0-4161-8154-7388aaa0300f,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,10,Right,bottom,NA,0,NA,NON-NATIVE COVER,Vernal Pool
bba0d044-afbb-4f7c-a2e5-1a6a7af46b0a,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,12,Left,bottom,NA,0,NA,NON-NATIVE COVER,Vernal Pool
1a066d55-fa9a-49a7-9ab8-da31003c1916,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,14,Right,bottom,NA,0,NA,NON-NATIVE COVER,Vernal Pool
5fcbd03a-66a3-4b22-9edf-8c803a9b9cf6,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,16,Left,bottom,NA,0,NA,NON-NATIVE COVER,Vernal Pool
c21569ab-e2cd-4cdc-ab03-15f52ec9a2ae,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,18,Right,bottom,NA,0,NA,NON-NATIVE COVER,Vernal Pool
1e83d271-8626-4d98-8a10-6b392dd9cf47,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,20,Left,bottom,NA,0,NA,NON-NATIVE COVER,Vernal Pool
a066ccf8-1d86-452c-8229-5bd3e25b4a4a,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,22,Right,transition,NA,0,NA,NON-NATIVE COVER,Vernal Pool
d08eb3e8-3f13-479a-a277-37603fb6d56b,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,24,Left,transition,NA,2,Helminthotheca_echioides,NON-NATIVE COVER,Vernal Pool
d08eb3e8-3f13-479a-a277-37603fb6d56b,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,24,Left,transition,NA,1,Polypogon_monspeliensis,NON-NATIVE COVER,Vernal Pool
d08eb3e8-3f13-479a-a277-37603fb6d56b,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,24,Left,transition,NA,1,Festuca_perennis,NON-NATIVE COVER,Vernal Pool
a1b2da37-408a-4a55-899b-4463e2a25ae0,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,26,Right,edge,NA,2,Helminthotheca_echioides,NON-NATIVE COVER,Vernal Pool
a1b2da37-408a-4a55-899b-4463e2a25ae0,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,26,Right,edge,NA,1,Bromus_diandrus,NON-NATIVE COVER,Vernal Pool
3a5ac53e-d26d-4ba5-97f3-23ec02d0dc9e,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,28,Left,edge,NA,0,NA,NON-NATIVE COVER,Vernal Pool
4443401f-2fa8-40d1-8d81-0f7ecd80e378,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,30,Right,edge,NA,0,NA,NON-NATIVE COVER,Vernal Pool
3a997901-c688-4698-b82d-90db19127045,2025-09-15,2025,Ethan A,Upland-01,NA,north_parcel,40,28,Left,NA,NA,20,Festuca_perennis,NON-NATIVE COVER,NA
3a997901-c688-4698-b82d-90db19127045,2025-09-15,2025,Ethan A,Upland-01,NA,north_parcel,40,28,Left,NA,NA,12,Bromus_diandrus,NON-NATIVE COVER,NA
3a997901-c688-4698-b82d-90db19127045,2025-09-15,2025,Ethan A,Upland-01,NA,north_parcel,40,28,Left,NA,NA,30,Bromus_hordeaceus,NON-NATIVE COVER,NA
3a997901-c688-4698-b82d-90db19127045,2025-09-15,2025,Ethan A,Upland-01,NA,north_parcel,40,28,Left,NA,NA,10,Festuca_myuros,NON-NATIVE COVER,NA
3a997901-c688-4698-b82d-90db19127045,2025-09-15,2025,Ethan A,Upland-01,NA,north_parcel,40,28,Left,NA,NA,4,Vicia_sativa,NON-NATIVE COVER,NA
f9187d4c-2098-47ec-b648-6a6bce6a7292,2025-09-15,2025,Ethan A,Upland-01,NA,north_parcel,40,32,Left,NA,NA,10,Bromus_hordeaceus,NON-NATIVE COVER,NA
f9187d4c-2098-47ec-b648-6a6bce6a7292,2025-09-15,2025,Ethan A,Upland-01,NA,north_parcel,40,32,Left,NA,NA,70,Festuca_perennis,NON-NATIVE COVER,NA
f9187d4c-2098-47ec-b648-6a6bce6a7292,2025-09-15,2025,Ethan A,Upland-01,NA,north_parcel,40,32,Left,NA,NA,13,Medicago_polymorpha,NON-NATIVE COVER,NA
53539a8a-4e24-4434-8e54-a34dcc295e72,2025-09-15,2025,Ethan A,Upland-01,NA,north_parcel,40,34,Left,NA,NA,3,Centaurium_tenuiflorum,NON-NATIVE COVER,NA
53539a8a-4e24-4434-8e54-a34dcc295e72,2025-09-15,2025,Ethan A,Upland-01,NA,north_parcel,40,34,Left,NA,NA,4,Trifolium_hirtum,NON-NATIVE COVER,NA
53539a8a-4e24-4434-8e54-a34dcc295e72,2025-09-15,2025,Ethan A,Upland-01,NA,north_parcel,40,34,Left,NA,NA,70,Bromus_diandrus,NON-NATIVE COVER,NA
53539a8a-4e24-4434-8e54-a34dcc295e72,2025-09-15,2025,Ethan A,Upland-01,NA,north_parcel,40,34,Left,NA,NA,8,Bromus_hordeaceus,NON-NATIVE COVER,NA
53539a8a-4e24-4434-8e54-a34dcc295e72,2025-09-15,2025,Ethan A,Upland-01,NA,north_parcel,40,34,Left,NA,NA,5,Festuca_perennis,NON-NATIVE COVER,NA
a4573103-dd02-4b70-9641-3b9d587dfc47,2025-09-10,2025,Camryn Takahashi,Upland-01,NA,north_parcel,40,0,Left,NA,NA,6,Bromus_hordeaceus,NON-NATIVE COVER,NA
a4573103-dd02-4b70-9641-3b9d587dfc47,2025-09-10,2025,Camryn Takahashi,Upland-01,NA,north_parcel,40,0,Left,NA,NA,2,Vicia_villosa,NON-NATIVE COVER,NA
a4573103-dd02-4b70-9641-3b9d587dfc47,2025-09-10,2025,Camryn Takahashi,Upland-01,NA,north_parcel,40,0,Left,NA,NA,2,Helminthotheca_echioides,NON-NATIVE COVER,NA
a4573103-dd02-4b70-9641-3b9d587dfc47,2025-09-10,2025,Camryn Takahashi,Upland-01,NA,north_parcel,40,0,Left,NA,NA,1,Bromus_diandrus,NON-NATIVE COVER,NA
a4573103-dd02-4b70-9641-3b9d587dfc47,2025-09-10,2025,Camryn Takahashi,Upland-01,NA,north_parcel,40,0,Left,NA,NA,1,Centaurium_tenuiflorum,NON-NATIVE COVER,NA
41546ea4-9eec-4c39-9941-cb31e2db24dd,2025-09-10,2025,Camryn Takahashi,Upland-01,NA,north_parcel,40,2,Right,NA,NA,19,Centaurium_tenuiflorum,NON-NATIVE COVER,NA
41546ea4-9eec-4c39-9941-cb31e2db24dd,2025-09-10,2025,Camryn Takahashi,Upland-01,NA,north_parcel,40,2,Right,NA,NA,3,Helminthotheca_echioides,NON-NATIVE COVER,NA
41546ea4-9eec-4c39-9941-cb31e2db24dd,2025-09-10,2025,Camryn Takahashi,Upland-01,NA,north_parcel,40,2,Right,NA,NA,2,Medicago_polymorpha,NON-NATIVE COVER,NA
41546ea4-9eec-4c39-9941-cb31e2db24dd,2025-09-10,2025,Camryn Takahashi,Upland-01,NA,north_parcel,40,2,Right,NA,NA,12,Trifolium_hirtum,NON-NATIVE COVER,NA
41546ea4-9eec-4c39-9941-cb31e2db24dd,2025-09-10,2025,Camryn Takahashi,Upland-01,NA,north_parcel,40,2,Right,NA,NA,1,Festuca_perennis,NON-NATIVE COVER,NA
41546ea4-9eec-4c39-9941-cb31e2db24dd,2025-09-10,2025,Camryn Takahashi,Upland-01,NA,north_parcel,40,2,Right,NA,NA,2,Sonchus_oleraceus,NON-NATIVE COVER,NA
41546ea4-9eec-4c39-9941-cb31e2db24dd,2025-09-10,2025,Camryn Takahashi,Upland-01,NA,north_parcel,40,2,Right,NA,NA,2,Erigeron_bonariensis,NON-NATIVE COVER,NA
41546ea4-9eec-4c39-9941-cb31e2db24dd,2025-09-10,2025,Camryn Takahashi,Upland-01,NA,north_parcel,40,2,Right,NA,NA,1,Festuca_myuros,NON-NATIVE COVER,NA
41546ea4-9eec-4c39-9941-cb31e2db24dd,2025-09-10,2025,Camryn Takahashi,Upland-01,NA,north_parcel,40,2,Right,NA,NA,13,Bromus_hordeaceus,NON-NATIVE COVER,NA
41546ea4-9eec-4c39-9941-cb31e2db24dd,2025-09-10,2025,Camryn Takahashi,Upland-01,NA,north_parcel,40,2,Right,NA,NA,3,Sonchus_asper,NON-NATIVE COVER,NA
eb1318e6-6b7a-4432-b49a-32d6ac302c0f,2025-09-10,2025,Camryn Takahashi,Upland-01,NA,north_parcel,40,4,Left,NA,NA,1,Erigeron_bonariensis,NON-NATIVE COVER,NA
eb1318e6-6b7a-4432-b49a-32d6ac302c0f,2025-09-10,2025,Camryn Takahashi,Upland-01,NA,north_parcel,40,4,Left,NA,NA,34,Bromus_hordeaceus,NON-NATIVE COVER,NA
eb1318e6-6b7a-4432-b49a-32d6ac302c0f,2025-09-10,2025,Camryn Takahashi,Upland-01,NA,north_parcel,40,4,Left,NA,NA,4,Festuca_perennis,NON-NATIVE COVER,NA
eb1318e6-6b7a-4432-b49a-32d6ac302c0f,2025-09-10,2025,Camryn Takahashi,Upland-01,NA,north_parcel,40,4,Left,NA,NA,1,Trifolium_hirtum,NON-NATIVE COVER,NA
eb1318e6-6b7a-4432-b49a-32d6ac302c0f,2025-09-10,2025,Camryn Takahashi,Upland-01,NA,north_parcel,40,4,Left,NA,NA,2,Melilotus_indicus,NON-NATIVE COVER,NA
eb1318e6-6b7a-4432-b49a-32d6ac302c0f,2025-09-10,2025,Camryn Takahashi,Upland-01,NA,north_parcel,40,4,Left,NA,NA,1,Centaurium_tenuiflorum,NON-NATIVE COVER,NA
2f919eef-b63d-4ccd-b731-d71373c49409,2025-09-11,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,6,Right,NA,NA,1,Erigeron_bonariensis,NON-NATIVE COVER,NA
2f919eef-b63d-4ccd-b731-d71373c49409,2025-09-11,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,6,Right,NA,NA,12,Bromus_hordeaceus,NON-NATIVE COVER,NA
2f919eef-b63d-4ccd-b731-d71373c49409,2025-09-11,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,6,Right,NA,NA,4,Festuca_perennis,NON-NATIVE COVER,NA
2f919eef-b63d-4ccd-b731-d71373c49409,2025-09-11,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,6,Right,NA,NA,2,Bromus_diandrus,NON-NATIVE COVER,NA
2f919eef-b63d-4ccd-b731-d71373c49409,2025-09-11,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,6,Right,NA,NA,4,Centaurium_tenuiflorum,NON-NATIVE COVER,NA
2f919eef-b63d-4ccd-b731-d71373c49409,2025-09-11,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,6,Right,NA,NA,1,Helminthotheca_echioides,NON-NATIVE COVER,NA
7b6b2fb0-c49c-4ce7-a439-fdae0139d260,2025-09-11,2025,"Ethan anadon, madison jochum",Upland-01,NA,north_parcel,40,8,Left,NA,NA,65,Festuca_perennis,NON-NATIVE COVER,NA
7b6b2fb0-c49c-4ce7-a439-fdae0139d260,2025-09-11,2025,"Ethan anadon, madison jochum",Upland-01,NA,north_parcel,40,8,Left,NA,NA,1,Bromus_diandrus,NON-NATIVE COVER,NA
7b6b2fb0-c49c-4ce7-a439-fdae0139d260,2025-09-11,2025,"Ethan anadon, madison jochum",Upland-01,NA,north_parcel,40,8,Left,NA,NA,10,Bromus_hordeaceus,NON-NATIVE COVER,NA
7b6b2fb0-c49c-4ce7-a439-fdae0139d260,2025-09-11,2025,"Ethan anadon, madison jochum",Upland-01,NA,north_parcel,40,8,Left,NA,NA,30,Trifolium_repens,NON-NATIVE COVER,NA
7b6b2fb0-c49c-4ce7-a439-fdae0139d260,2025-09-11,2025,"Ethan anadon, madison jochum",Upland-01,NA,north_parcel,40,8,Left,NA,NA,2,Centaurium_tenuiflorum,NON-NATIVE COVER,NA
7b6b2fb0-c49c-4ce7-a439-fdae0139d260,2025-09-11,2025,"Ethan anadon, madison jochum",Upland-01,NA,north_parcel,40,8,Left,NA,NA,1,Helminthotheca_echioides,NON-NATIVE COVER,NA
4843926d-4ad6-4352-9128-d6bf4a506ced,2025-09-15,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,10,Right,NA,NA,5,Bromus_hordeaceus,NON-NATIVE COVER,NA
4843926d-4ad6-4352-9128-d6bf4a506ced,2025-09-15,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,10,Right,NA,NA,25,Festuca_perennis,NON-NATIVE COVER,NA
4843926d-4ad6-4352-9128-d6bf4a506ced,2025-09-15,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,10,Right,NA,NA,4,Helminthotheca_echioides,NON-NATIVE COVER,NA
4843926d-4ad6-4352-9128-d6bf4a506ced,2025-09-15,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,10,Right,NA,NA,1,Erigeron_bonariensis,NON-NATIVE COVER,NA
4843926d-4ad6-4352-9128-d6bf4a506ced,2025-09-15,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,10,Right,NA,NA,2,Centaurium_tenuiflorum,NON-NATIVE COVER,NA
4843926d-4ad6-4352-9128-d6bf4a506ced,2025-09-15,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,10,Right,NA,NA,1,Lysimachia_arvensis,NON-NATIVE COVER,NA
4843926d-4ad6-4352-9128-d6bf4a506ced,2025-09-15,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,10,Right,NA,NA,4,Bromus_diandrus,NON-NATIVE COVER,NA
7aa93069-5121-48c6-9890-0fd92bfe84ca,2025-09-15,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,12,Left,NA,NA,2,Erigeron_bonariensis,NON-NATIVE COVER,NA
7aa93069-5121-48c6-9890-0fd92bfe84ca,2025-09-15,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,12,Left,NA,NA,12,Bromus_hordeaceus,NON-NATIVE COVER,NA
7aa93069-5121-48c6-9890-0fd92bfe84ca,2025-09-15,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,12,Left,NA,NA,5,Bromus_diandrus,NON-NATIVE COVER,NA
7aa93069-5121-48c6-9890-0fd92bfe84ca,2025-09-15,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,12,Left,NA,NA,3,Festuca_perennis,NON-NATIVE COVER,NA
7aa93069-5121-48c6-9890-0fd92bfe84ca,2025-09-15,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,12,Left,NA,NA,2,Helminthotheca_echioides,NON-NATIVE COVER,NA
